kpointindex: 1 K=      0.000000     -3.627599      0.000000
   mode=  34   Re <S_r>  0.00000000 -0.00183932  0.00003863   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0018   Im|<S_r>|  0.0000   E_r=   8.23007075 -0.00000000
   mode=  35   Re <S_r>  0.00000000  0.00184019 -0.00003864   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0018   Im|<S_r>|  0.0000   E_r=   8.23007075 -0.00000000
   mode=  36   Re <S_r> -0.00000000  0.00000000  0.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=   8.19469837  0.00000000
   mode=  37   Re <S_r> -0.00000000 -0.00000000  0.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=   8.18857723  0.00000000
   mode=  38   Re <S_r>  0.00000000  0.04573470 -0.00403169   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0459   Im|<S_r>|  0.0000   E_r=   7.97407427  0.00000000
   mode=  39   Re <S_r>  0.00000000 -0.04573471  0.00403169   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0459   Im|<S_r>|  0.0000   E_r=   7.97407427 -0.00000000
   mode=  40   Re <S_r> -0.00000000  0.01337256  0.00008522   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0134   Im|<S_r>|  0.0000   E_r=   7.81192406 -0.00000000
   mode=  41   Re <S_r> -0.00000000 -0.01337908 -0.00008526   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0134   Im|<S_r>|  0.0000   E_r=   7.81192406 -0.00000000
   mode=  42   Re <S_r> -0.00000000 -0.46652816 -0.00001740   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4665   Im|<S_r>|  0.0000   E_r=   7.04588947  0.00000000
   mode=  43   Re <S_r>  0.00000000  0.46657466  0.00001740   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.4666   Im|<S_r>|  0.0000   E_r=   7.04588947 -0.00000000
   mode=  44   Re <S_r>  0.00000000 -0.02371865  0.00065585   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0237   Im|<S_r>|  0.0000   E_r=   6.40559926  0.00000000
   mode=  45   Re <S_r> -0.00000000  0.02371977 -0.00065589   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0237   Im|<S_r>|  0.0000   E_r=   6.40559926  0.00000000
   mode=  46   Re <S_r> -0.00000000  0.00021760 -0.00000006   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   5.91872039  0.00000000
   mode=  47   Re <S_r>  0.00000000 -0.00021768  0.00000006   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   5.40467084  0.00000000
   mode=  48   Re <S_r> -0.00000000  0.05679853 -0.00002458   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0568   Im|<S_r>|  0.0000   E_r=   5.07559003  0.00000000
   mode=  49   Re <S_r> -0.00000000 -0.05685887  0.00002460   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0569   Im|<S_r>|  0.0000   E_r=   5.07559003 -0.00000000
   mode=  50   Re <S_r>  0.00000000  0.81380170  0.00000374   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.8138   Im|<S_r>|  0.0000   E_r=   4.86982221  0.00000000
